game_title,hours
Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,21.1
Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,11.7
Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,12.2
Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,14.200000000000001
Tales of Monkey Island Chapter 5 - Rise of the Pirate God,10.7
Tales of Zestiria,199.1
Talisman Digital Edition,213.2
Talisman Prologue,16.0
Talismania Deluxe,1.9
Tank Operations European Campaign,0.0
Tank Universal,1.3000000000000003
Tap Heroes,22.6
Tap Tap Infinity,39.900000000000006
Taxi,1.5
Tcheco in the Castle of Lucio,0.0
Tea Party Simulator 2015,16.6
Team Fortress 2,173673.3
Team Fortress Classic,22.700000000000003
Ted by Dawn,0.0
Teddy Floppy Ear - Kayaking,3.5
Teddy Floppy Ear - Mountain Adventure,4.1
Teddy Floppy Ear - The Race,6.800000000000001
Teenage Mutant Ninja Turtles Out of the Shadows,33.2
Teeworlds,34.099999999999994
Teleglitch Die More Edition,20.2
Telltale Texas Hold'Em,0.0
Temper Tantrum,17.200000000000003
Templar Battleforce,0.0
Tengami,0.0
TeraBlaster,0.0
Terminal Velocity,0.0
Terminator Salvation,3.7
Terra Incognita ~ Chapter One The Descendant,64.4
TerraTech,88.9
Terrain Test,0.2
Terraria,29951.800000000003
Terrian Saga KR-17,0.0
Terrorhedron,6.3999999999999995
Tesla Breaks the World!,0.0
Tesla Breaks the World! Official Soundtrack,0.0
Tesla Effect,36.0
Teslagrad,5.0
Test Drive Ferrari Racing Legends,1.0
Test Drive Unlimited 2,692.9000000000001
Tetrobot and Co.,1.8
Tex Murphy Martian Memorandum,0.0
Tex Murphy Mean Streets,0.0
Tex Murphy Overseer,0.0
Tex Murphy The Pandora Directive,0.0
Tex Murphy Under a Killing Moon,0.0
Thank You The Game,0.0
Thank You The Game 2,0.0
That Old Time Religion,0.0
The 11th Hour,0.0
The 39 Steps,3.3
The 7th Guest,0.5
The Adventures of Mr. Bobley,5.2
The Adventures of Tree,6.5
The Age of Decadence,47.0
The Albino Hunter,22.7
The Amazing Spider-Man,23.0
The Amazing Spider-Man 2,68.9
The Baconing,30.400000000000002
The Ball,77.69999999999999
The Banner Saga,434.59999999999997
The Banner Saga - Mod Content,0.0
The Banner Saga Factions,0.30000000000000004
The Bard's Tale,15.5
The Basement Collection,16.9
The Battle of Sol,0.0
The Beast of Lycan Isle - Collector's Edition,4.0
The Beginner's Guide,8.6
The Binding of Isaac,5458.1
The Binding of Isaac Rebirth,6735.499999999999
The Black Watchmen,3.8
The Blackwell Legacy,0.0
The Blue Flamingo,0.0
The Book of Legends,0.0
The Book of Unwritten Tales,89.6
The Book of Unwritten Tales 2,27.0
The Book of Unwritten Tales Extras,0.0
The Book of Unwritten Tales The Critter Chronicles,27.0
The Bridge,44.3
The Bug Butcher,0.3
The Bureau XCOM Declassified,124.4
The Bureau XCOM Declassified - Code Breakers,0.0
The Bureau XCOM Declassified - Light Plasma Pistol,0.0
The Bureau XCOM Hangar 6 R&D,0.0
The Cameron Files The Secret at Loch Ness,0.0
The Campaign Series Fall Weiss,11.3
The Cat Lady,9.8
The Cat and the Coup,0.8
The Cave,126.7
The Chaos Engine,1.4
The Chronicles of Narnia - Prince Caspian,0.0
The Chronicles of Riddick Assault on Dark Athena,61.300000000000004
The Clans - Saga of the Twins,4.7
The Clockwork Man,7.1000000000000005
The Clockwork Man The Hidden World,5.2
The Club,1.3
The Collider,0.6
The Counting Kingdom,0.0
The Crew,1099.9
The Culling Of The Cows,30.6
The Curious Expedition,20.0
The Cursed Crusade,4.5
The Dark Eye Chains of Satinav,19.8
The Darkness II,252.10000000000002
The Dead Linger,9.2
The Deer,1.5
The Defenders The Second Wave,3.4
The Desolate Hope,0.0
The Detail,11.2
The Dig,15.2
The Dream Machine,12.5
The Dream Machine Chapter 3,0.0
The Dream Machine Chapter 4,0.0
The Dream Machine Chapter 5,0.0
The Dreamatorium of Dr. Magnus 2,41.0
The Egyptian Prophecy The Fate of Ramses,0.3
The Elder Scrolls III Morrowind,751.7
The Elder Scrolls IV Oblivion ,1945.9
The Elder Scrolls Online Tamriel Unlimited,684.5999999999999
The Elder Scrolls V Skyrim,70889.3
The Elder Scrolls V Skyrim - Dawnguard,0.0
The Elder Scrolls V Skyrim - Dragonborn,0.0
The Elder Scrolls V Skyrim - Hearthfire,0.0
The Entente Gold,0.3
The Escapists,480.99999999999994
The Escapists The Walking Dead,8.5
The Evil Within,136.79999999999998
The Expendabros,215.79999999999998
The Fall,4.3
The Few,4.7
The Fifth Day,12.9
The First Templar,0.0
The Fish Fillets 2,0.1
The Flame in the Flood,0.2
The Floor is Jelly,0.8
The Flying Dutchman,0.0
The Forest,1695.1999999999998
The Forest of Doom,0.0
The Forgotten Ones,2.4
The Four Kings Casino and Slots,23.8
The Gate,6.6
The Golf Club,20.9
The Good Life,0.6
The Graveyard,0.2
The Great Art Race,0.0
The Great Jitters Pudding Panic,0.0
The Guild Gold Edition,7.0
The Guild II,47.0
The Guild II - Pirates of the European Seas,2.9000000000000004
The Guild II Renaissance,86.60000000000001
The Hat Man Shadow Ward,16.5
The Haunted Hells Reach,0.9
The History Channel Civil War,0.0
The Hive,0.0
The Howler,10.2
The I of the Dragon,0.0
The Impossible Game,14.4
The Incredible Adventures of Van Helsing,406.20000000000005
The Incredible Adventures of Van Helsing Final Cut,58.0
The Incredible Adventures of Van Helsing II,155.49999999999997
The Incredible Adventures of Van Helsing III,9.299999999999999
The Incredible Adventures of Van Helsing Thaumaturge,0.0
The Inner World,1.3
The Jackbox Party Pack,431.0
The Jackbox Party Pack 2,14.3
The Journey Down Chapter One,17.400000000000002
The Journey Down Chapter Two,0.0
The Joylancer Legendary Motor Knight,0.0
The Kings' Crusade,8.5
The Knobbly Crook Chapter I - The Horse You Sailed In On,0.0
The LEGO Movie - Videogame,464.09999999999997
The Lady,10.8
The Last Federation,7.999999999999999
The Last Remnant,431.4
The Last Tinker City of Colors,0.0
The Last Warlock,0.0
The Legend of Heroes Trails in the Sky,131.4
The Legend of Heroes Trails in the Sky SC,0.0
The Legend of Korra,64.60000000000001
The Legend of Tango,0.0
The Long Dark,312.49999999999994
The Longest Journey,24.9
The Lord of the Rings Online,679.1
The Lord of the Rings War in the North,860.0
The Lost Crown,7.1
The Magic Circle,5.2
The Marvellous Miss Take,2.9000000000000004
The Masterplan,16.6
The Maw,38.2
The Maw Brute Force,0.0
The Maw River Redirect,0.0
The Maw Speeder Lane,0.0
The Mean Greens - Plastic Warfare,4.9
The Mighty Quest For Epic Loot,1015.8
The Misadventures of P.B. Winterbottom,6.499999999999999
The Moon Sliver,0.6
The Movies,14.5
The Movies Stunts and Effects,0.0
The Musketeers Victoria's Quest,36.0
The Mysterious Cities of Gold - Secret Paths,0.0
The Next BIG Thing,2.7
The Night of the Rabbit,16.8
The Nightmare Cooperative,3.0
The Novelist,5.9
The Old Tree,1.0
The Otherside,4.8
The Path,13.3
The Path - Prologue,1.3
The Pewdieverse DLC,0.0
The Pilgrim DLC,0.0
The Plan,6.0
The Political Machine,87.3
The Political Machine 2016,3.6
The Polynomial,6.8999999999999995
The Promised Land,0.0
The Quiet Girl's Guide to Violence,0.0
The Raven - Legacy of a Master Thief,37.9
The Red Solstice,0.0
The Repopulation,65.0
The Retro Expansion,0.0
The Ritual on Weylyn Island,0.0
The Room,15.200000000000001
The Royal Trap The Confines Of The Crown,0.0
The Sacred Tears TRUE,0.0
The Samaritan Paradox,3.6
The Scourge Project Episode 1 and 2,0.0
The Secret Of Hildegards,0.0
The Secret World,358.7
The Secret of Monkey Island Special Edition,142.7
The Secret of Tremendous Corporation,1.3
The Settlers 7 Paths to a Kingdom,69.3
The Settlers 7 Paths to a Kingdom - Gold Edition,116.8
The Settlers 7 Paths to a Kingdom The Two Kings DLC #4,0.0
The Settlers Online,4.0
The Settlers Rise of an Empire Gold Edition  ,0.0
The Ship,166.4
The Ship Single Player,26.5
The Ship Tutorial,3.8000000000000003
The Shivah,0.0
The Shopkeeper,0.0
The Showdown Effect,42.5
The Silent Age,4.3999999999999995
The Sims(TM) 3,2249.7000000000003
The Sims(TM) Medieval,59.39999999999999
The Slaughtering Grounds,12.399999999999999
The Stalin Subway,0.2
The Stalin Subway Red Veil,0.0
The Stanley Parable,303.30000000000007
The Stomping Land,63.800000000000004
The Sun at Night,1.8
The Swapper,82.4
The Swindle,23.0
The Talos Principle,426.1
The Talos Principle - Bonus Content,0.0
The Talos Principle - Prototype,0.0
The Talos Principle - Soundtrack,0.0
The Talos Principle Road To Gehenna,0.0
The Testament of Sherlock Holmes,127.90000000000002
The Tiny Bang Story,74.8
The Tomorrow War,0.0
The Tower Of Elements,0.0
The Treasures of Montezuma 4,554.4
The Typing of The Dead Overkill,18.2
The Ultimate DOOM,14.199999999999998
The UnderGarden,0.3
The Undying Plague,4.4
The Universim,0.5
The Vanishing of Ethan Carter,92.59999999999998
The Vanishing of Ethan Carter Redux,1.2
The Void,3.3
The WTCC 2010 Pack,0.0
The Walking Dead,1715.6999999999998
The Walking Dead Season Two,541.0
The Walking Dead Survival Instinct,7.3
The Way of Life Free Edition,6.2
The Whispered World,3.2
The Whispered World Special Edition,2.1
The Witcher 2 Assassins of Kings Enhanced Edition,3254.3
The Witcher 3 Wild Hunt,4876.9
The Witcher 3 Wild Hunt - Expansion Pass,0.0
The Witcher 3 Wild Hunt - New Finisher Animations,0.0
The Witcher Adventure Game,31.8
The Witcher Enhanced Edition,3257.5
The Wizard's Pen,4.2
The Wolf Among Us,435.9
The Wonderful End of the World,18.900000000000002
The Yawhg,0.3
Theatre of War,11.5
Theatre of War 2 Africa 1943,1.3
Theatre of War 2 Kursk 1943 ,0.2
Theatre of War 3 Korea,0.0
Theme Park Studio,2.0
They Bleed Pixels,22.8
They Breathe,0.0
Thief,637.7
Thief - Ghost,0.0
Thief - Opportunist,0.0
Thief - Predator,0.0
Thief - The Bank Heist,0.0
Thief 2,9.8
Thief Deadly Shadows,39.0
Thief Gold,7.8999999999999995
Thief Town,0.3
Thinking with Time Machine,19.099999999999998
Third Eye Crime,0.5
Thirty Flights of Loving,2.6999999999999997
This War of Mine,722.1
This War of Mine - War Child Charity DLC,0.0
Thomas Was Alone,60.50000000000001
ThreadSpace Hyperbol,0.0
Thunder Wolves,1.6
Tiamat X,0.1
Tick The Time Based Puzzle Game,0.0
Ticket to Ride,93.4
Ticket to Ride - Europe,0.0
Ticket to Ride - Legendary Asia,0.0
Ticket to Ride - Switzerland,0.0
Ticket to Ride - USA 1910,0.0
Tidalis,5.8
Tiestru,0.0
Tiki Man,0.0
Timberman,10.1
Time Clickers,446.90000000000003
"Time Gentlemen, Please!",6.3
Time Mysteries 2 The Ancient Spectres,4.7
Time Mysteries 3 The Final Enigma,4.699999999999999
Time Mysteries Inheritance - Remastered,3.4
Time Ramesside (A New Reckoning),0.0
Time of Shadows,0.0
TimeShift,12.9
Tinboy,2.8000000000000003
Tiny Barbarian DX,0.0
Tiny Brains,7.699999999999999
Tiny Bridge Ratventure,13.7
Tiny Troopers,5.7
Tiny and Big Grandpa's Leftovers,27.400000000000002
TinyKeep,0.0
Titan Attacks,9.9
Titan Quest,254.4
Titan Quest Immortal Throne,572.9
Titan Souls,6.8
Tkl Online,2.4
To End All Wars,20.1
To the Moon,100.4
ToCA Race Driver 3,15.2
Toast Time,0.6
Tobe's Vertical Adventure,0.2
Toki Tori,51.0
Toki Tori 2+,21.400000000000002
Tom Clancy's EndWar,5.2
Tom Clancy's Ghost Recon,0.5
Tom Clancy's Ghost Recon Advanced Warfighter,37.2
Tom Clancy's Ghost Recon Advanced Warfighter 2,1.1
Tom Clancy's Ghost Recon Desert Siege,0.0
Tom Clancy's Ghost Recon Future Soldier,206.9
Tom Clancy's Ghost Recon Island Thunder,0.0
Tom Clancy's Ghost Recon Phantoms - EU,3234.2999999999997
Tom Clancy's Ghost Recon Phantoms - EU 100% XP/AC Boost - 30 days,0.0
Tom Clancy's Ghost Recon Phantoms - EU 6000 GC Pack,0.0
Tom Clancy's Ghost Recon Phantoms - EU Assault Starter Pack,0.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Assault),0.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Recon),0.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Support),0.0
Tom Clancy's Ghost Recon Phantoms - EU Recon Starter Pack,0.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Assault),0.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Recon),0.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Support),0.0
Tom Clancy's Ghost Recon Phantoms - EU Support Starter Pack,0.0
Tom Clancy's Ghost Recon Phantoms - EU The Thrill of the Surprise,0.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Assault),0.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Recon),0.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Support),0.0
Tom Clancy's Ghost Recon Phantoms - NA,4910.799999999999
Tom Clancy's Ghost Recon Phantoms - NA Assault Starter Pack,0.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Assault),0.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Recon),0.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Support),0.0
Tom Clancy's Ghost Recon Phantoms - NA Recon Starter Pack,0.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Assault),0.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Recon),0.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Support),0.0
Tom Clancy's Ghost Recon Phantoms - NA Support Starter Pack,0.0
Tom Clancy's Ghost Recon Phantoms - NA The Thrill of the Surprise,0.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Assault),0.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Recon),0.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Support),0.0
Tom Clancy's H.A.W.X.,14.5
Tom Clancy's H.A.W.X. 2,32.300000000000004
Tom Clancy's Rainbow Six 3 Athena Sword,0.0
Tom Clancy's Rainbow Six 3 Gold Edition,12.5
Tom Clancy's Rainbow Six Lockdown,0.0
Tom Clancy's Rainbow Six Siege,184.9
Tom Clancy's Rainbow Six Vegas,1.0
Tom Clancy's Rainbow Six Vegas 2,108.7
Tom Clancy's Splinter Cell,7.7
Tom Clancy's Splinter Cell Blacklist,624.5999999999999
Tom Clancy's Splinter Cell Chaos Theory,9.1
Tom Clancy's Splinter Cell Conviction,655.8
Tom Clancy's Splinter Cell Double Agent,7.300000000000001
Tomb Raider,3184.3
Tomb Raider (VI) The Angel of Darkness,4.9
Tomb Raider Anniversary,30.0
Tomb Raider Chronicles,1.7
Tomb Raider I,60.5
Tomb Raider II,6.0
Tomb Raider III Adventures of Lara Croft,1.0
Tomb Raider Legend,18.299999999999997
Tomb Raider The Last Revelation,4.4
Tomb Raider Underworld,62.8
Tomb of Tyrants,0.0
Tompi Jones,0.0
Tony Hawk's Pro Skater HD,54.39999999999999
Torchlight,1688.8999999999999
Torchlight II,6891.900000000001
Toribash,371.2
Torvald - Hunter (Assault Class),0.0
Total Annihilation,1.0
Total Pro Golf 3,0.0
Total War ATTILA,2654.7
Total War ATTILA - Age of Charlemagne Campaign Pack,0.0
Total War Battles KINGDOM,72.0
Total War Battles SHOGUN,7.2
Total War ROME II - Emperor Edition,20892.5
Total War SHOGUN 2,15761.5
Total War SHOGUN 2 - Fall of the Samurai,0.0
Tower Wars,84.2
Tower of Guns,4.0
TowerFall Ascension,73.9
Town of Salem,172.99999999999997
Towns,64.2
Towtruck Simulator 2015,2.3
Toy Soldiers,113.3
Toy Soldiers Complete,0.0
Toy Soldiers War Chest,4.5
Toybox Turbos,2.1
TrackMania Canyon,5.3999999999999995
TrackMania Stadium,285.9
TrackMania United,50.1
TrackMania Valley,119.5
Tradewinds Caravans,1.5
Tradewinds Odyssey,0.0
Train Fever,174.7
Train Simulator,2975.5000000000005
Train Simulator Sheerness Branch Extension Route,0.0
Train Simulator Southern Pacific SD70M Loco,0.0
Trainz Classic Cabon City,0.0
Trainz Murchison 2,0.0
Trainz Simulator 12,14.600000000000001
TransOcean The Shipping Company,28.0
Transcripted,0.0
Transformers Fall of Cybertron,203.79999999999998
Transformers War for Cybertron,108.4
Transformice,2271.8
Transistor,195.2
Transistor Soundtrack,0.0
Trapped Dead,4.0
Trapped Dead Lockdown,0.0
Traps N' Gemstones,7.0
Treasure Planet Battle at Procyon,0.6
Tree of Life,33.0
Treeker The Lost Glasses,3.0
Trials 2 Second Edition,23.9
Trials Evolution Gold Edition,398.4
Trials Fusion,137.3
Tribes Ascend,212.0
Tribes Ascend - Steam Starter Pack,0.0
Trine,401.6
Trine 2,836.5000000000001
Trine 3 The Artifacts of Power,45.900000000000006
Triple Town,21.0
Tropico,1.4
Tropico 2 Pirate Cove,0.0
Tropico 3 - Steam Special Edition,336.4
Tropico 3 Absolute Power,430.90000000000003
Tropico 4,1726.5999999999997
Tropico 5,642.0999999999999
Tropico 5 - Espionage,0.0
Tropico 5 - Generalissimo,0.0
Tropico 5 - Inquisition,0.0
Tropico 5 - Mad World,0.0
Trouble In The Manor,0.9
Trove,4818.4
Trove Arcanium Expedition Pack,0.0
Trove Power Pack,0.0
Trucks & Trailers,0.3
Tryst,21.0
Tryst Survival DLC,0.0
Tsukumogami,0.0
Tulpa,0.0
Turbo Dismount,118.6
Turnover,0.0
Turok Dinosaur Hunter,0.4
Twin Sector,0.6
Two Brothers,0.0
Two Worlds 2 - Pirates of the Flying Fortress ,0.0
Two Worlds Epic Edition,135.2
Two Worlds II,405.9
Two Worlds II Castle Defense,6.0
Tycoon City New York,0.0
TypeRider,10.5
Typer Shark! Deluxe,0.0
TyranoBuilder Visual Novel Studio,10.5
TyranoBuilder Visual Novel Studio Demo,0.0
UFO Afterlight,1.1
UFO Afterlight - Old Version,0.0
UFO Aftermath,6.6
UFO Aftershock,0.0
UFO Extraterrestrials Gold,124.0
UberStrike,77.30000000000001
Ubersoldier II,1.7
Ubinota,0.0
Uebergame,0.0
Ultimate General Gettysburg,42.9
Ultimate Tic-Tac-Toe,22.4
Ultionus A Tale of Petty Revenge,0.6
Ultra Street Fighter IV,1460.3000000000002
Ultratron,9.6
Uncharted Waters Online,181.0
Uncharted Waters Online Gran Atlas,253.8
Uncrowded,47.1
Undead Overlord,0.8
Undefeated,0.0
Undefeated - Deluxe Contents,0.0
Undefeated - Official Guide,0.0
Under the Ocean,0.6
Undertale,444.59999999999997
Unepic,156.2
Unhack,0.0
Unholy Heights,0.5
Unity of Command,0.1
Unium,0.8
Universal Combat CE,0.2
Universe Sandbox,300.3
Universe Sandbox ,19.299999999999997
Universe at War Earth Assault,88.9
Unmechanical,3.6999999999999997
Unreal Gold,15.299999999999999
Unreal II The Awakening,2.8
Unreal Tournament 2004,46.3
Unreal Tournament 3 Black Edition,329.90000000000003
Unreal Tournament Game of the Year Edition,289.5
Unrest,0.0
Unstoppable Gorg,1.6
Unturned,16096.400000000001
Unturned - Permanent Gold Upgrade,0.0
Uplink,65.5
Urban Chaos,0.0
Urban Trial Freestyle,11.499999999999998
Uriel's Chasm,15.700000000000001
Urizen Shadows of the Cold,0.1
Uru Complete Chronicles,0.0
VERGELost chapter,0.0
VVVVVV,107.00000000000001
Vagante,4.5
Vagrant Hearts,0.0
Valdis Story Abyssal City,142.0
Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,66.6
Valkyria Chronicles,286.9
Valkyria Chronicles Challenge of the Edy Detachment,0.0
Valkyria Chronicles Edy's Mission Enter the Edy Detachment,0.0
Valkyria Chronicles Hard EX Mode,0.0
Valkyria Chronicles Selveria's Mission Behind Her Blue Flame,0.0
Vampire The Masquerade - Bloodlines,1047.6
Van Helsing II Ink Hunt,0.0
Van Helsing II Pigasus,0.0
Vangers,0.0
Vanguard Princess,8.3
Vanguard Princess Director's Cut,0.0
Vanguard Princess Hilda Rize,0.0
Vanguard Princess Kurumi,0.0
Vanguard Princess Lilith,0.0
Vanguard Saga of Heroes F2P,0.0
Vector,0.0
Vegas Make It Big,0.0
Velocibox,0.9
VelocityUltra,1.3
Velvet Assassin,7.000000000000001
Velvet Sundown,20.400000000000002
Venetica,0.0
Venice,0.0
Verde Station,0.0
Verdun,243.2
Vertex Dispenser,0.0
Vertical Drop Heroes HD,7.4
Vertiginous Golf,1.0
Vessel,14.299999999999997
Victim of Xen,26.0
Victor Vran,207.0
Victoria II,575.1
Victoria II Interwar Cavalry Unit Pack,0.0
Victoria Revolutions,0.0
Victory At Sea,0.1
Victory Command,1.6
Victory The Age of Racing,0.6
Vigil Blood Bitterness,0.1
Viking Battle for Asgard,34.4
Viking Brothers,1.8
Villagers and Heroes,69.2
Villagers and Heroes Hero of Stormhold Pack,0.0
Vindictus,168.1
Vintage Year,3.0
Violett,0.4
Viridi,18.2
Virtua Tennis 4,5.0
Virtual Villagers A New Home,4.3
Viscera Cleanup Detail,62.8
Viscera Cleanup Detail Santa's Rampage,86.7
Viscera Cleanup Detail Shadow Warrior,4.8
Vlad the Impaler,4.5
Voices from the Sea,2.5999999999999996
Void Destroyer,3.0
VoidExpanse,1.9
Volgarr the Viking,21.599999999999998
Volt,0.9
Volume,0.7
Vox,2.4
Voxelized,10.7
Voyage Journey to the Moon,0.0
WAKFU,1150.7
WARMACHINE Tactics - Retribution of Scyrah Faction Bundle,0.0
WARMODE,122.89999999999999
WARP,2.6
WARSHIFT,0.0
WORLD END ECONOMiCA episode.01,1.1
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,25.200000000000003
WRC 5,6.5
WRC 5 - WRC Concept Car S,0.0
WRC Powerslide,9.6
WTFast Gamers Private Network (GPN),6.7
WWE 2K15,144.59999999999997
Wacky Wheels,0.0
Waking Mars,41.4
Walkover,0.30000000000000004
Wallace & Gromit Ep 1 Fright of the Bumblebees,9.899999999999999
Wallace & Gromit Ep 2 The Last Resort,15.4
Wallace & Gromit Ep 3 Muzzled!,12.7
Wallace & Gromit Ep 4 The Bogey Man,3.9
Wanderlust Rebirth,33.8
War Inc. Battlezone,116.9
War Operations,0.0
War Thunder,14381.599999999999
War for the Overworld,111.7
War in a Box Paper Tanks,6.3
War of Beach,0.5
War of the Human Tanks,6.300000000000001
War of the Roses,761.8
War of the Roses Balance Beta,10.099999999999998
War of the Roses Kingmaker,0.0
War of the Vikings,18.0
War on Folvos,0.0
"War, the Game",6.5
Warehouse and Logistics Simulator,0.2
Warehouse and Logistics Simulator DLC Hell's Warehouse,0.0
Warface,2108.1
Warframe,27074.600000000002
Wargame AirLand Battle,1182.4
Wargame European Escalation,841.2
Wargame Red Dragon,1177.1
"Warhammer 40,000 Armageddon",10.1
"Warhammer 40,000 Armageddon - Angels of Death",0.0
"Warhammer 40,000 Armageddon - Glory of Macragge",0.0
"Warhammer 40,000 Armageddon - Untold Battles",0.0
"Warhammer 40,000 Armageddon - Vulkan's Wrath",0.0
"Warhammer 40,000 Dark Nexus Arena",0.0
"Warhammer 40,000 Dawn of War  Dark Crusade",624.9
"Warhammer 40,000 Dawn of War  Soulstorm",313.20000000000005
"Warhammer 40,000 Dawn of War  Winter Assault",65.2
"Warhammer 40,000 Dawn of War - Game of the Year Edition",200.4
"Warhammer 40,000 Dawn of War II",3444.1
"Warhammer 40,000 Dawn of War II  Retribution",4983.700000000001
"Warhammer 40,000 Dawn of War II - Chaos Rising",1579.5
"Warhammer 40,000 Kill Team",7.200000000000001
"Warhammer 40,000 Regicide",3.6999999999999997
"Warhammer 40,000 Space Marine",783.0
"Warhammer 40,000 Storm of Vengeance",0.0
"Warhammer 40,000 Storm of Vengeance Bad Moon Clan",0.0
"Warhammer 40,000 Storm of Vengeance Death Skulls Clan",0.0
"Warhammer 40,000 Storm of Vengeance Deathwing Terminator",0.0
"Warhammer 40,000 Storm of Vengeance Imperial Guard Faction",0.0
Warhammer End Times - Vermintide,314.4
Warhammer End Times - Vermintide Sigmar's Blessing,0.0
Warhammer Online Age of Reckoning,3.0
Warhammer Quest,3.3
Warhammer Quest - Base Pack items,0.0
Warlock - Master of the Arcane,412.8
Warlock - Master of the Arcane Powerful Lords,0.0
Warlock 2 the Exiled,238.5
Warmachine Tactics,83.7
Warring States,0.0
Warrior Kings Battles,23.0
Warriors & Castles,0.0
Warside,6.8
Wasteland 1 - The Original Classic,6.5
Wasteland 2,491.9
Wasteland 2 Director's Cut,2.9000000000000004
Wasteland Angel,1.0
Watch_Dogs,708.8
Watchmen The End Is Nigh,0.4
Watchmen The End Is Nigh Part 2,2.8
Waveform,28.500000000000007
Waves,0.2
Way of the Samurai 4,9.000000000000002
Weapons Genius,2.5
Weather Lord The Successor's Path,3.8
Weird Worlds Return to Infinite Space,1.1
Westerado Double Barreled,3.8000000000000003
Westward,4.2
Westward 2,0.0
Westward 3,0.2
Westward IV,0.0
Where is my Heart?,0.0
Whisper of a Rose,0.0
White Noise Online,9.0
Who Is Mike,0.0
Who's That Flying?!,0.2
Why So Evil,61.49999999999999
Why So Evil 2 Dystopia,17.3
Wickland,5.1
Wild Metal Country,0.0
Wild Warfare,25.7
Wildlife Park 2,30.6
Wildlife Park 2 - Crazy Zoo,0.0
Wildlife Park 2 - Dino World,1.8
Wildlife Park 2 - Domestic Animals DLC,0.0
Wildlife Park 2 - Fantasy,0.0
Wildlife Park 2 - Farm World,0.0
Wildlife Park 2 - Horses,0.0
Wildlife Park 2 - Marine World,0.1
Wildlife Park 3,12.0
Wind of Luck Arena,33.2
Wind of Luck Arena - Mediterranean Captain pack,0.0
Windborne,5.1
Windforge,0.0
Windosill,5.9
Windward,99.39999999999999
Wings of Prey,428.1
Wings! Remastered Edition,4.4
Winning Post 8 2015,127.0
Winter Voices,0.0
Witch's Pranks Frog's Fortune Collector's Edition,0.0
Without Within,0.2
Wizardry 6 Bane of the Cosmic Forge,0.0
Wizardry 7 Crusaders of the Dark Savant,23.0
Wizardry 8,1.4
Wizardry Online,1.3
Wizorb,7.1000000000000005
Wolfenstein,26.0
Wolfenstein 3D,0.8
Wolfenstein 3D Spear of Destiny,0.3
Wolfenstein The New Order,1190.2999999999997
Wolfenstein The New Order German Edition,254.50000000000003
Wolfenstein The Old Blood ,93.7
Wolfenstein The Old Blood German Edition,13.5
Woodcutter Simulator 2013,0.0
Wooden Floor,0.0
Wooden Sen'SeY,0.0
Woodle Tree Adventures,27.600000000000005
Woody Two-Legs Attack of the Zombie Pirates,0.5
Word Rescue,0.0
Words for Evil,0.0
World Basketball Manager 2010,0.2
World Basketball Tycoon,0.0
World Ship Simulator,0.0
World War 2 Time of Wrath,0.0
World War II Panzer Claws,0.5
World War III Black Gold,0.0
World in Conflict,1.1
World in Conflict Soviet Assault,49.8
World of Battles,0.0
World of Goo,92.2
World of Guns Gun Disassembly,332.2
World of Mixed Martial Arts 3,11.4
World of Soccer online,5.4
World of Zoo,2.4
Worldwide Soccer Manager 2009,295.0
Worms,0.5
Worms Armageddon,83.19999999999999
Worms Blast,0.0
Worms Clan Wars,42.8
Worms Crazy Golf,3.8
Worms Pinball,0.0
Worms Reloaded,371.59999999999997
Worms Revolution,335.0
Worms Ultimate Mayhem,26.9
Wrack,0.0
Wrath of Athena,0.8
Written in the Sky,0.8
X Beyond the Frontier,3.7
X Rebirth,280.0
X Rebirth The Teladi Outpost,0.0
X-Blades,26.6
X-COM Apocalypse,30.499999999999996
X-COM Enforcer,0.6
X-COM Interceptor,9.299999999999999
X-COM Terror from the Deep,88.89999999999999
